Datum von,Datum bis,Biomasse [MWh],Wasserkraft [MWh],Wind Offshore [MWh],Wind Onshore [MWh],Photovoltaik [MWh],Sonstige Erneuerbare [MWh],Kernenergie [MWh],Braunkohle [MWh],Steinkohle [MWh],Erdgas [MWh],Pumpspeicher [MWh],Sonstige Konventionelle [MWh]
28.09.2025 19:45,28.09.2025 20:00,1177.88,454.37,329.89,1770.65,4.82,26.67,-,2556.00,608.25,2450.00,891.75,420.50
28.09.2025 20:00,28.09.2025 20:15,1169.81,413.43,369.45,1942.83,2.87,26.74,-,2589.25,603.00,2456.50,600.25,422.00
28.09.2025 20:15,28.09.2025 20:30,1163.61,406.99,414.16,2114.84,2.47,26.73,-,2601.50,589.00,2427.25,424.00,421.75
28.09.2025 20:30,28.09.2025 20:45,1154.48,401.09,459.25,2240.57,2.43,26.79,-,2605.50,589.75,2422.75,138.50,419.75
28.09.2025 20:45,28.09.2025 21:00,1148.96,392.40,477.52,2333.88,2.18,26.79,-,2606.25,589.50,2360.25,61.00,420.25
28.09.2025 21:00,28.09.2025 21:15,1125.39,383.44,470.61,2378.08,2.24,26.79,-,2608.00,584.00,2407.50,163.75,422.75
28.09.2025 21:15,28.09.2025 21:30,1115.01,379.41,470.63,2399.56,2.19,26.85,-,2609.50,589.00,2417.25,77.50,424.00
28.09.2025 21:30,28.09.2025 21:45,1107.45,377.98,478.15,2395.07,2.04,26.90,-,2606.00,586.00,2438.25,22.25,419.75
28.09.2025 21:45,28.09.2025 22:00,1102.80,378.03,489.59,2393.99,1.94,26.90,-,2610.00,578.50,2445.75,24.00,425.25
28.09.2025 22:00,28.09.2025 22:15,1070.73,383.50,495.45,2298.06,1.95,26.91,-,2606.25,578.50,2447.50,211.50,426.25
28.09.2025 22:15,28.09.2025 22:30,1065.48,381.16,509.02,2244.16,1.89,26.96,-,2602.25,571.00,2458.00,144.00,428.50
28.09.2025 22:30,28.09.2025 22:45,1060.04,375.72,494.71,2150.29,1.42,26.98,-,2606.50,563.00,2446.75,82.00,431.25
28.09.2025 22:45,28.09.2025 23:00,1055.67,374.24,484.65,2053.43,1.42,27.02,-,2606.50,559.50,2438.50,18.25,431.25
28.09.2025 23:00,28.09.2025 23:15,1028.76,366.46,469.44,1955.59,1.63,27.08,-,2586.75,545.25,2403.50,12.50,430.00
28.09.2025 23:15,28.09.2025 23:30,1021.47,365.50,450.29,1883.11,1.56,27.11,-,2585.25,528.00,2391.25,12.00,427.75
28.09.2025 23:30,28.09.2025 23:45,1016.06,368.90,432.05,1795.09,1.71,27.20,-,2575.75,513.75,2346.25,13.25,431.00
28.09.2025 23:45,29.09.2025 00:00,1009.45,371.07,404.46,1717.55,1.91,27.26,-,2553.50,504.50,2330.25,13.75,434.75
29.09.2025 00:00,29.09.2025 00:15,974.69,363.15,370.91,1641.62,1.89,27.25,-,2561.50,523.50,2284.50,4.25,432.50
29.09.2025 00:15,29.09.2025 00:30,969.27,364.62,341.69,1568.01,1.93,27.19,-,2552.50,522.75,2322.75,8.75,438.50
29.09.2025 00:30,29.09.2025 00:45,967.11,362.86,320.11,1480.47,2.08,27.21,-,2555.00,520.25,2335.00,17.25,437.00
29.09.2025 00:45,29.09.2025 01:00,967.00,361.90,318.18,1411.54,2.16,27.33,-,2554.50,519.50,2296.50,10.00,437.00
29.09.2025 01:00,29.09.2025 01:15,956.28,359.88,299.63,1352.16,2.16,27.35,-,2517.25,523.50,2280.00,1.75,437.50
29.09.2025 01:15,29.09.2025 01:30,957.18,360.76,280.61,1301.71,2.18,27.34,-,2477.25,520.25,1793.00,0.75,434.00
29.09.2025 01:30,29.09.2025 01:45,924.33,357.57,268.42,1253.18,1.73,27.41,-,2471.00,518.50,2302.75,0.75,429.00
29.09.2025 01:45,29.09.2025 02:00,935.20,359.86,244.40,1216.96,1.88,27.47,-,2475.50,516.00,2302.75,0.75,429.00
29.09.2025 02:00,29.09.2025 02:15,943.88,362.88,228.89,1183.47,1.42,27.45,-,2474.75,514.75,2340.00,0.75,433.50
29.09.2025 02:15,29.09.2025 02:30,917.57,357.01,216.41,1152.44,1.76,27.43,-,2476.25,506.00,2344.50,0.75,437.50
29.09.2025 02:30,29.09.2025 02:45,917.51,356.72,207.15,1110.68,1.41,27.45,-,2479.00,510.25,2349.50,1.00,437.00
29.09.2025 02:45,29.09.2025 03:00,937.00,359.87,190.49,1083.77,1.46,27.51,-,2474.00,523.25,2341.75,0.75,437.75
29.09.2025 03:00,29.09.2025 03:15,939.37,359.55,182.91,1048.95,1.41,27.46,-,2475.75,551.50,2381.75,17.50,437.25
29.09.2025 03:15,29.09.2025 03:30,942.84,359.10,175.41,1022.89,1.52,27.45,-,2476.25,560.75,2383.00,22.00,436.50
29.09.2025 03:30,29.09.2025 03:45,944.67,362.06,159.92,986.79,1.46,27.47,-,2466.75,568.75,2386.75,29.25,440.50
29.09.2025 03:45,29.09.2025 04:00,944.84,362.48,140.99,950.81,1.55,27.49,-,2473.75,589.50,2389.50,27.00,443.00
29.09.2025 04:00,29.09.2025 04:15,952.91,365.90,127.36,919.84,1.42,27.44,-,2476.25,614.25,2461.25,21.50,440.25
29.09.2025 04:15,29.09.2025 04:30,958.87,364.53,116.78,908.75,1.43,27.54,-,2466.00,631.50,2479.25,26.75,441.25
29.09.2025 04:30,29.09.2025 04:45,933.73,363.42,110.30,890.05,1.44,27.64,-,2455.25,638.50,2507.75,38.00,446.25
29.09.2025 04:45,29.09.2025 05:00,956.23,363.98,110.73,874.18,1.51,27.65,-,2504.25,645.00,2517.75,26.75,441.50
29.09.2025 05:00,29.09.2025 05:15,984.31,369.31,107.58,869.55,1.50,27.70,-,2586.75,658.75,2627.75,19.00,433.00
29.09.2025 05:15,29.09.2025 05:30,996.31,367.86,105.65,851.44,1.47,27.76,-,2615.50,711.50,2648.75,27.25,432.25
29.09.2025 05:30,29.09.2025 05:45,1011.16,382.23,111.82,840.19,1.54,27.72,-,2641.25,755.00,2722.75,48.00,424.50
29.09.2025 05:45,29.09.2025 06:00,1025.32,436.44,126.61,854.93,1.78,27.50,-,2640.75,802.25,2811.75,123.25,420.50
29.09.2025 06:00,29.09.2025 06:15,1071.86,407.56,131.80,871.48,1.78,27.15,-,2651.50,838.25,3035.00,205.50,416.50
29.09.2025 06:15,29.09.2025 06:30,1095.24,413.98,126.25,876.63,2.15,26.83,-,2731.75,872.50,3094.00,557.25,420.25
29.09.2025 06:30,29.09.2025 06:45,1121.73,430.53,116.89,865.36,3.93,26.85,-,2755.50,880.00,3151.75,843.75,419.50
29.09.2025 06:45,29.09.2025 07:00,1137.95,459.04,123.23,859.09,7.39,26.92,-,2756.50,895.00,3192.50,962.00,419.00
29.09.2025 07:00,29.09.2025 07:15,1149.42,543.49,121.04,855.13,23.62,26.98,-,2761.50,923.25,3231.00,1206.00,420.00
29.09.2025 07:15,29.09.2025 07:30,1142.48,553.06,123.14,905.92,71.67,26.92,-,2762.75,934.25,3267.75,1252.75,418.75
29.09.2025 07:30,29.09.2025 07:45,1118.02,542.20,137.13,951.16,217.97,26.99,-,2750.25,934.25,3282.50,1180.00,418.00
29.09.2025 07:45,29.09.2025 08:00,1132.23,537.89,135.30,912.81,460.70,26.90,-,2757.25,943.75,3286.75,1175.75,421.00
29.09.2025 08:00,29.09.2025 08:15,1130.44,508.67,136.28,897.93,787.97,23.64,-,2761.75,1010.50,3270.50,1148.00,432.00
29.09.2025 08:15,29.09.2025 08:30,1137.58,511.02,145.33,887.29,1164.48,21.11,-,2753.00,1017.25,3264.00,1036.75,436.25
29.09.2025 08:30,29.09.2025 08:45,1132.07,430.09,162.85,884.85,1594.85,21.06,-,2752.00,1023.25,3215.00,836.00,427.75
29.09.2025 08:45,29.09.2025 09:00,1125.17,391.22,174.93,840.48,2061.64,21.14,-,2656.25,1036.25,3184.00,676.25,418.50
29.09.2025 09:00,29.09.2025 09:15,1086.22,416.65,176.42,750.33,2569.18,21.24,-,2554.75,1037.00,3146.25,723.50,419.25
29.09.2025 09:15,29.09.2025 09:30,1074.31,404.75,189.53,649.44,3101.87,22.76,-,2528.75,1037.00,3087.25,605.25,419.50
29.09.2025 09:30,29.09.2025 09:45,1056.85,384.88,198.44,536.09,3656.80,26.33,-,2522.00,1042.00,2963.00,245.25,429.00
29.09.2025 09:45,29.09.2025 10:00,1050.87,384.33,199.98,432.72,4176.66,26.30,-,2526.50,1062.00,2943.00,158.25,429.00
29.09.2025 10:00,29.09.2025 10:15,1011.54,393.22,211.66,371.08,4741.69,26.41,-,2520.50,1012.75,2853.75,163.50,448.00
29.09.2025 10:15,29.09.2025 10:30,992.61,368.80,230.00,345.61,5239.70,26.40,-,2504.25,996.00,2745.50,64.50,469.75
29.09.2025 10:30,29.09.2025 10:45,976.02,368.53,248.72,327.74,5725.51,26.36,-,2487.75,988.00,2652.75,31.75,468.75
29.09.2025 10:45,29.09.2025 11:00,968.45,367.47,253.07,322.46,6132.70,26.21,-,2424.25,979.50,2562.25,15.25,442.25
29.09.2025 11:00,29.09.2025 11:15,950.58,379.49,246.15,353.57,6514.59,26.17,-,2275.75,968.50,2463.00,13.00,431.00
29.09.2025 11:15,29.09.2025 11:30,948.25,366.73,228.86,411.01,6930.77,26.20,-,2110.00,957.75,2321.00,6.00,431.50
29.09.2025 11:30,29.09.2025 11:45,942.60,367.88,217.61,456.75,7283.10,26.21,-,1974.25,924.25,2231.50,33.00,419.50
29.09.2025 11:45,29.09.2025 12:00,931.67,365.78,233.60,518.85,7630.50,26.21,-,1871.00,846.75,2113.25,18.50,418.50
29.09.2025 12:00,29.09.2025 12:15,911.76,370.89,232.44,588.81,7853.99,26.35,-,1718.50,794.50,1764.25,13.00,416.00
29.09.2025 12:15,29.09.2025 12:30,920.34,379.80,216.53,646.89,8034.24,26.44,-,1651.00,772.50,1689.75,24.25,414.75
29.09.2025 12:30,29.09.2025 12:45,925.10,402.73,220.77,670.07,8057.50,26.62,-,1631.25,747.25,1670.25,6.00,418.00
29.09.2025 12:45,29.09.2025 13:00,926.98,391.14,230.11,698.22,8051.36,26.67,-,1611.25,674.50,1683.00,5.00,415.25
29.09.2025 13:00,29.09.2025 13:15,926.80,386.22,216.43,726.68,8099.10,26.53,-,1580.50,625.50,1666.75,6.25,414.00
29.09.2025 13:15,29.09.2025 13:30,929.94,390.48,227.07,732.84,8119.71,26.49,-,1571.00,619.00,1666.25,4.75,418.75
29.09.2025 13:30,29.09.2025 13:45,930.89,390.52,234.89,728.94,8000.83,26.55,-,1587.25,617.00,1670.50,4.75,419.00
29.09.2025 13:45,29.09.2025 14:00,917.96,402.09,250.84,709.06,7801.32,26.61,-,1581.00,614.00,1682.25,4.75,430.25
29.09.2025 14:00,29.09.2025 14:15,912.31,396.34,262.32,689.80,7619.57,26.64,-,1607.25,620.00,1730.50,1.75,423.50
29.09.2025 14:15,29.09.2025 14:30,914.66,393.81,262.66,667.22,7406.24,26.65,-,1693.50,628.50,1868.75,0.75,415.25
29.09.2025 14:30,29.09.2025 14:45,920.73,401.31,268.66,623.16,7101.01,26.64,-,1771.00,668.00,1931.00,2.25,420.00
29.09.2025 14:45,29.09.2025 15:00,923.79,416.15,272.68,603.05,6778.38,26.80,-,1838.50,758.00,2054.75,4.50,424.50
29.09.2025 15:00,29.09.2025 15:15,930.19,396.51,271.18,601.25,6437.96,26.99,-,1959.75,806.25,2086.75,2.75,429.00
29.09.2025 15:15,29.09.2025 15:30,940.53,402.91,275.18,602.40,6023.49,27.06,-,2098.00,852.25,2082.75,2.25,430.75
29.09.2025 15:30,29.09.2025 15:45,944.44,406.71,269.25,608.48,5592.16,27.10,-,2179.50,897.25,2181.75,3.75,429.00
29.09.2025 15:45,29.09.2025 16:00,948.16,395.32,268.27,617.93,5110.19,27.07,-,2301.25,917.50,2214.75,1.25,430.50
29.09.2025 16:00,29.09.2025 16:15,975.90,386.35,277.41,631.72,4585.29,27.03,-,2425.75,943.50,2317.25,36.75,440.50
29.09.2025 16:15,29.09.2025 16:30,992.98,382.76,276.85,635.01,4059.73,27.02,-,2529.75,974.00,2447.75,27.25,434.25
29.09.2025 16:30,29.09.2025 16:45,1003.81,378.82,285.65,645.98,3541.38,27.06,-,2538.25,995.00,2673.50,43.75,441.25
29.09.2025 16:45,29.09.2025 17:00,1020.43,383.98,295.49,648.11,3022.98,26.94,-,2571.00,1020.50,2843.50,139.00,441.75
29.09.2025 17:00,29.09.2025 17:15,1056.22,378.83,306.74,668.82,2525.04,26.82,-,2656.50,1039.00,2911.50,141.50,448.00
29.09.2025 17:15,29.09.2025 17:30,1084.73,383.31,332.87,689.72,2043.18,26.81,-,2708.00,1049.00,3002.00,167.50,450.75
29.09.2025 17:30,29.09.2025 17:45,1113.75,379.80,368.37,716.16,1528.64,26.75,-,2701.00,1056.25,3117.25,455.00,451.50
29.09.2025 17:45,29.09.2025 18:00,1135.84,428.20,376.34,744.44,1067.78,26.86,-,2704.25,1064.75,3241.25,671.00,463.25
29.09.2025 18:00,29.09.2025 18:15,1174.26,410.84,371.06,745.08,684.68,27.07,-,2713.00,1068.00,3310.00,896.75,469.25
29.09.2025 18:15,29.09.2025 18:30,1190.33,424.91,367.66,800.65,369.76,27.13,-,2744.75,1068.00,3321.50,818.00,465.75
29.09.2025 18:30,29.09.2025 18:45,1194.55,439.47,359.73,870.91,149.34,27.16,-,2749.75,1071.00,3325.75,887.50,460.50
29.09.2025 18:45,29.09.2025 19:00,1199.48,440.01,352.83,962.98,42.09,27.19,-,2747.00,1069.00,3328.75,1067.25,452.00
29.09.2025 19:00,29.09.2025 19:15,1204.12,445.52,353.25,1015.64,20.68,27.19,-,2743.00,1070.25,3341.25,1043.00,438.75
29.09.2025 19:15,29.09.2025 19:30,1201.55,442.83,350.76,1084.17,13.19,27.26,-,2744.00,1071.75,3347.50,997.75,437.75
29.09.2025 19:30,29.09.2025 19:45,1196.10,434.65,335.23,1225.99,10.84,27.30,-,2745.50,1071.75,3319.50,984.25,438.00
29.09.2025 19:45,29.09.2025 20:00,1192.75,424.49,309.54,1369.54,10.21,27.34,-,2739.25,1075.75,3207.00,1035.00,438.00
29.09.2025 20:00,29.09.2025 20:15,1172.02,415.46,288.20,1493.22,4.19,27.42,-,2735.75,1073.00,3086.75,714.00,438.50
29.09.2025 20:15,29.09.2025 20:30,1163.06,407.19,270.27,1607.47,2.71,27.50,-,2673.50,1075.25,3010.00,800.50,443.75
29.09.2025 20:30,29.09.2025 20:45,1159.03,402.98,261.38,1673.59,2.61,27.50,-,2632.00,1075.75,2940.25,604.50,447.25
29.09.2025 20:45,29.09.2025 21:00,1152.90,413.78,257.84,1764.26,2.19,27.52,-,2629.00,1073.25,2905.25,429.00,446.75
29.09.2025 21:00,29.09.2025 21:15,1137.09,408.82,243.23,1824.15,2.21,27.52,-,2599.50,1065.75,2873.25,402.50,447.00
29.09.2025 21:15,29.09.2025 21:30,1128.93,407.83,226.26,1845.42,2.07,27.45,-,2585.00,1047.50,2864.25,278.75,444.00
29.09.2025 21:30,29.09.2025 21:45,1103.27,401.39,217.30,1826.95,1.93,27.42,-,2575.50,1031.50,2836.00,110.50,443.00
29.09.2025 21:45,29.09.2025 22:00,1091.49,388.68,210.09,1802.48,1.99,27.45,-,2565.25,1025.00,2818.50,32.50,444.25
29.09.2025 22:00,29.09.2025 22:15,1064.33,398.63,209.34,1735.33,2.02,27.55,-,2569.50,1025.25,2835.00,87.00,445.25
29.09.2025 22:15,29.09.2025 22:30,1059.89,400.29,199.08,1714.47,1.89,27.57,-,2566.25,1023.00,2827.75,71.00,442.75
29.09.2025 22:30,29.09.2025 22:45,1053.07,399.79,195.48,1675.06,1.49,27.59,-,2568.75,1007.50,2822.00,45.25,446.50
29.09.2025 22:45,29.09.2025 23:00,1040.87,376.06,186.42,1651.78,1.47,27.64,-,2573.00,991.00,2819.00,30.50,447.00
29.09.2025 23:00,29.09.2025 23:15,1017.81,371.54,189.66,1625.46,1.49,27.64,-,2587.25,939.75,2739.25,60.75,448.00
29.09.2025 23:15,29.09.2025 23:30,1010.16,372.55,203.72,1617.80,1.49,27.73,-,2598.75,940.75,2724.75,27.25,453.25
29.09.2025 23:30,29.09.2025 23:45,1005.20,372.93,209.05,1577.28,1.50,27.68,-,2612.75,943.00,2680.50,16.75,442.50
29.09.2025 23:45,30.09.2025 00:00,1002.27,372.19,209.35,1517.45,1.46,27.62,-,2593.75,937.75,2663.75,17.75,439.25
30.09.2025 00:00,30.09.2025 00:15,974.57,384.74,209.44,1438.60,1.54,27.64,-,2518.25,956.00,2691.75,13.25,440.50
30.09.2025 00:15,30.09.2025 00:30,969.80,388.28,222.65,1389.23,1.96,27.69,-,2407.75,951.00,2698.00,16.75,470.75
30.09.2025 00:30,30.09.2025 00:45,966.86,375.68,220.42,1331.91,1.54,27.82,-,2370.75,955.00,2700.75,17.25,470.00
30.09.2025 00:45,30.09.2025 01:00,965.39,376.93,221.08,1294.14,1.69,27.79,-,2351.50,959.25,2686.50,5.50,472.50
30.09.2025 01:00,30.09.2025 01:15,960.21,372.27,218.39,1273.23,1.55,27.82,-,2304.50,958.25,2678.50,1.00,467.50
30.09.2025 01:15,30.09.2025 01:30,959.75,374.29,218.60,1257.46,1.53,27.80,-,2292.00,957.00,2698.75,0.75,469.00
30.09.2025 01:30,30.09.2025 01:45,955.58,368.49,209.67,1243.53,1.52,27.81,-,2283.25,954.00,2688.75,0.75,479.00
30.09.2025 01:45,30.09.2025 02:00,957.68,373.72,209.25,1228.98,1.54,27.87,-,2260.75,953.25,2668.00,0.75,482.25
30.09.2025 02:00,30.09.2025 02:15,955.52,368.92,196.77,1208.58,1.58,27.87,-,2221.25,952.75,2672.50,0.75,481.50
30.09.2025 02:15,30.09.2025 02:30,955.92,369.80,178.56,1179.47,1.49,27.85,-,2201.75,954.00,2686.00,0.75,478.00
30.09.2025 02:30,30.09.2025 02:45,954.53,373.54,159.40,1139.94,1.50,27.88,-,2195.25,952.00,2688.50,0.75,485.25
30.09.2025 02:45,30.09.2025 03:00,951.21,368.12,151.73,1110.18,1.42,27.84,-,2194.75,955.25,2690.75,0.75,487.75
30.09.2025 03:00,30.09.2025 03:15,947.62,367.27,154.69,1068.27,1.54,27.91,-,2201.50,951.25,2694.25,16.75,477.25
30.09.2025 03:15,30.09.2025 03:30,944.58,370.28,157.33,1053.17,1.50,27.97,-,2195.25,952.25,2690.50,18.25,469.00
30.09.2025 03:30,30.09.2025 03:45,945.96,367.06,162.97,1035.38,1.56,28.02,-,2190.50,953.00,2699.75,18.75,475.50
30.09.2025 03:45,30.09.2025 04:00,948.21,368.52,163.26,1015.12,1.54,27.93,-,2204.25,951.25,2691.00,19.00,477.50
30.09.2025 04:00,30.09.2025 04:15,960.24,368.65,163.38,994.07,1.52,27.94,-,2264.50,951.75,2758.25,24.00,476.75
30.09.2025 04:15,30.09.2025 04:30,968.54,367.69,174.92,972.80,1.60,28.04,-,2291.25,951.25,2788.25,25.50,471.00
30.09.2025 04:30,30.09.2025 04:45,972.01,366.31,170.99,962.80,1.62,28.04,-,2324.75,952.25,2794.25,7.75,487.25
30.09.2025 04:45,30.09.2025 05:00,975.03,368.43,162.78,970.61,1.61,28.01,-,2386.50,953.25,2779.00,19.50,496.75
30.09.2025 05:00,30.09.2025 05:15,989.88,367.33,152.33,981.97,1.63,27.90,-,2420.00,955.25,2821.50,31.00,486.25
30.09.2025 05:15,30.09.2025 05:30,997.71,368.81,142.79,989.49,1.76,27.90,-,2443.25,962.00,2855.00,17.00,482.75
30.09.2025 05:30,30.09.2025 05:45,1006.81,381.29,137.17,1006.76,1.74,27.92,-,2486.75,978.75,2895.25,43.75,491.50
30.09.2025 05:45,30.09.2025 06:00,1023.90,403.58,138.99,1049.00,1.98,27.92,-,2596.50,981.25,2945.75,61.75,484.50
30.09.2025 06:00,30.09.2025 06:15,1076.58,398.95,135.38,1088.92,1.82,27.87,-,2694.00,981.50,2996.00,107.75,482.50
30.09.2025 06:15,30.09.2025 06:30,1098.37,408.34,132.58,1123.77,2.05,27.92,-,2732.25,1002.75,3149.25,277.50,483.75
30.09.2025 06:30,30.09.2025 06:45,1125.49,415.19,138.39,1159.37,2.74,27.91,-,2726.75,1032.50,3250.50,588.00,478.25
30.09.2025 06:45,30.09.2025 07:00,1139.58,418.09,141.96,1179.24,6.93,27.51,-,2703.75,1034.75,3313.50,760.00,478.50
30.09.2025 07:00,30.09.2025 07:15,1159.79,486.74,151.54,1209.49,20.89,27.09,-,2686.25,1042.25,3360.00,1183.50,481.75
30.09.2025 07:15,30.09.2025 07:30,1167.44,489.53,162.04,1253.89,54.10,27.07,-,2687.25,1042.75,3385.75,1165.50,484.50
30.09.2025 07:30,30.09.2025 07:45,1170.89,487.87,157.64,1309.39,154.65,27.08,-,2688.25,1049.00,3389.00,1080.75,489.75
30.09.2025 07:45,30.09.2025 08:00,1171.69,465.61,156.58,1304.80,326.92,27.00,-,2689.50,1050.25,3373.00,1047.00,486.25
30.09.2025 08:00,30.09.2025 08:15,1153.78,443.86,166.55,1269.90,563.30,27.11,-,2683.00,1051.75,3342.25,1003.75,482.00
30.09.2025 08:15,30.09.2025 08:30,1149.44,413.72,167.73,1229.20,851.50,27.24,-,2671.00,1061.50,3325.25,939.00,483.00
30.09.2025 08:30,30.09.2025 08:45,1142.57,407.61,158.26,1196.42,1178.37,27.16,-,2665.75,1058.75,3305.50,852.75,476.25
30.09.2025 08:45,30.09.2025 09:00,1138.56,408.26,149.26,1127.89,1563.63,27.09,-,2664.50,1062.75,3295.25,609.25,476.00
30.09.2025 09:00,30.09.2025 09:15,1101.57,405.45,140.21,1004.67,1996.40,27.17,-,2659.75,1076.25,3261.75,825.00,475.50
30.09.2025 09:15,30.09.2025 09:30,1081.91,386.68,137.21,884.05,2430.50,27.02,-,2655.50,1080.00,3185.50,642.75,474.50
30.09.2025 09:30,30.09.2025 09:45,1061.59,384.52,120.37,764.35,2892.56,26.86,-,2649.25,1075.00,2966.75,507.75,475.75
30.09.2025 09:45,30.09.2025 10:00,1030.84,382.78,118.25,677.73,3365.42,26.78,-,2562.50,1075.75,2813.25,397.75,470.50
30.09.2025 10:00,30.09.2025 10:15,991.05,392.58,121.35,634.73,3839.16,26.61,-,2411.25,1081.25,2637.50,286.50,476.75
30.09.2025 10:15,30.09.2025 10:30,966.83,369.65,122.63,621.02,4254.03,26.77,-,2304.75,1083.75,2556.00,97.00,482.00
30.09.2025 10:30,30.09.2025 10:45,954.06,368.37,104.79,638.05,4655.40,26.64,-,2257.75,1062.75,2548.50,44.00,476.50
30.09.2025 10:45,30.09.2025 11:00,947.64,366.69,89.45,678.32,5027.74,26.54,-,2199.50,1053.25,2409.25,32.00,477.75
30.09.2025 11:00,30.09.2025 11:15,929.02,375.98,83.25,724.20,5397.93,26.58,-,2166.25,1071.00,2289.00,59.50,472.75
30.09.2025 11:15,30.09.2025 11:30,931.92,368.10,85.27,799.04,5742.28,26.97,-,2122.50,1063.25,2240.25,34.00,473.25
30.09.2025 11:30,30.09.2025 11:45,924.99,367.01,88.42,872.39,6030.27,27.36,-,2057.00,1058.00,2229.50,30.50,471.25
30.09.2025 11:45,30.09.2025 12:00,923.87,382.72,91.76,921.54,6243.29,27.51,-,1978.25,1037.25,2115.00,37.00,469.00
30.09.2025 12:00,30.09.2025 12:15,904.86,395.44,87.36,934.57,6440.42,27.53,-,1893.00,1008.50,1969.50,2.75,466.50
30.09.2025 12:15,30.09.2025 12:30,902.36,396.46,82.85,959.70,6600.19,27.49,-,1797.25,980.50,1949.25,0.75,454.50
30.09.2025 12:30,30.09.2025 12:45,900.96,389.67,87.24,990.55,6612.55,27.50,-,1756.00,932.75,1979.75,0.75,440.25
30.09.2025 12:45,30.09.2025 13:00,905.22,386.53,89.96,989.40,6641.09,27.45,-,1797.25,912.75,1979.00,4.50,436.00
30.09.2025 13:00,30.09.2025 13:15,922.51,390.19,94.37,961.27,6566.64,27.27,-,1854.75,898.00,2055.00,10.25,438.25
30.09.2025 13:15,30.09.2025 13:30,925.23,379.33,101.19,908.35,6498.36,27.06,-,1893.50,904.50,2038.75,10.75,436.25
30.09.2025 13:30,30.09.2025 13:45,923.04,362.98,110.32,872.17,6413.38,26.81,-,1923.25,904.75,2041.75,12.75,453.50
30.09.2025 13:45,30.09.2025 14:00,905.96,358.90,111.93,871.00,6273.71,26.72,-,1933.00,883.25,2009.25,4.50,451.00
30.09.2025 14:00,30.09.2025 14:15,908.78,359.37,112.34,840.12,6127.41,26.72,-,1909.50,849.50,1964.50,0.75,452.00
30.09.2025 14:15,30.09.2025 14:30,917.54,359.88,111.36,811.44,5896.09,26.80,-,1922.50,839.00,1933.75,0.75,454.25
30.09.2025 14:30,30.09.2025 14:45,899.97,356.04,118.52,805.92,5653.70,26.81,-,1952.50,851.50,1950.00,1.00,453.75
30.09.2025 14:45,30.09.2025 15:00,913.02,357.70,120.31,810.65,5434.59,26.95,-,1998.00,872.50,2012.00,2.00,451.75
30.09.2025 15:00,30.09.2025 15:15,923.50,358.09,117.49,817.82,5173.40,26.87,-,2005.00,931.50,2114.75,3.00,443.50
30.09.2025 15:15,30.09.2025 15:30,936.50,358.53,72.86,819.86,4901.13,26.75,-,2132.00,986.50,2212.25,8.00,444.50
30.09.2025 15:30,30.09.2025 15:45,950.76,362.71,72.16,854.55,4571.40,26.73,-,2260.75,1028.00,2267.00,12.75,452.75
30.09.2025 15:45,30.09.2025 16:00,966.19,363.00,73.03,895.36,4244.55,26.85,-,2373.25,1069.75,2241.00,19.25,450.50
30.09.2025 16:00,30.09.2025 16:15,995.71,363.57,119.11,935.48,3857.70,27.05,-,2468.50,1086.00,2276.75,18.75,448.00
30.09.2025 16:15,30.09.2025 16:30,1011.50,367.51,114.61,982.85,3444.41,27.58,-,2485.50,1139.50,2359.25,17.25,447.50
30.09.2025 16:30,30.09.2025 16:45,1027.83,368.92,116.49,1064.30,3013.70,27.72,-,2549.75,1156.75,2459.25,57.75,445.50
30.09.2025 16:45,30.09.2025 17:00,1047.72,385.72,119.00,1144.71,2578.45,27.75,-,2606.00,1182.25,2516.50,102.50,447.75
30.09.2025 17:00,30.09.2025 17:15,1096.89,390.60,128.24,1177.58,2153.04,27.67,-,2718.75,1187.50,2636.75,139.50,445.00
30.09.2025 17:15,30.09.2025 17:30,1124.32,400.68,134.76,1204.27,1693.51,27.77,-,2792.50,1193.50,2689.25,355.50,445.25
30.09.2025 17:30,30.09.2025 17:45,1142.82,433.10,144.92,1244.20,1286.09,27.79,-,2807.25,1202.75,2845.50,569.25,451.00
30.09.2025 17:45,30.09.2025 18:00,1162.89,433.88,169.28,1307.28,906.26,27.69,-,2802.50,1209.75,2911.50,917.75,458.25
30.09.2025 18:00,30.09.2025 18:15,1184.75,434.88,192.52,1301.93,574.00,27.60,-,2838.50,1215.75,3001.25,955.25,467.50
30.09.2025 18:15,30.09.2025 18:30,1203.10,432.09,201.22,1370.38,322.62,27.56,-,2863.50,1218.00,3121.75,1014.50,464.25
30.09.2025 18:30,30.09.2025 18:45,1209.97,445.74,209.67,1504.57,147.11,27.50,-,2881.75,1218.00,3144.50,1117.25,459.50
30.09.2025 18:45,30.09.2025 19:00,1216.32,451.48,229.70,1634.33,59.23,27.49,-,2908.50,1215.00,3135.25,1121.25,464.25
30.09.2025 19:00,30.09.2025 19:15,1217.52,455.57,256.24,1703.28,26.67,27.48,-,2928.00,1213.75,3062.75,1139.00,466.00
30.09.2025 19:15,30.09.2025 19:30,1215.79,453.94,274.76,1814.48,11.57,27.47,-,2956.25,1213.75,3017.25,1065.00,469.50
30.09.2025 19:30,30.09.2025 19:45,1214.20,446.53,300.97,1924.22,7.31,27.52,-,2953.50,1215.75,2976.75,1017.25,479.00
